05079;21.3759;26;12.859;29.8927;-11.1229;-6.021;31
05081;29.7504;48;21.0923;38.4086;-2.8896;-14.5369;40
05083;17.8295;69;13.2301;22.429;-10.7518;1.4427;89
05085;20.8463;93;16.5322;25.1605;-7.4497;-1.2888;109
05087;17.7704;36;11.5889;23.9518;-12.393;-0.0801;48
05089;24.1533;56;17.4346;30.8721;-6.5473;-7.0004;61
05091;24.1375;127;19.8379;28.437;-4.144;-4.5653;120
05093;26.8283;168;22.7088;30.9479;-1.2731;-7.0762;148
05095;34.4559;53;24.7171;44.1948;0.7352;-20.3231;36
05097;16.3989;26;9.2955;23.5022;-14.6864;0.3695;37
05099;16.064;26;9.1498;22.9782;-14.8321;0.8935;38
05101;16.6163;20;9.0323;24.2004;-14.9496;-0.3287;29
05103;23.6954;93;18.3909;28.9999;-5.591;-5.1282;94
05105;22.3243;28;13.766;30.8827;-10.2159;-7.011;32
05107;27.3345;75;20.9665;33.7025;-3.0154;-9.8308;63
05109;20.6707;36;13.2543;28.0872;-10.7276;-4.2155;44
05111;26.7065;106;21.4531;31.96;-2.5288;-8.0883;95
05113;20.0954;65;14.8525;25.3382;-9.1294;-1.4665;81
05115;19.1072;109;15.4097;22.8047;-8.5722;1.067;143
05117;23.1208;39;15.2443;30.9972;-8.7376;-7.1255;37
05119;28.4005;1098;26.6963;30.1047;2.7144;-6.233;924
05121;23.9376;71;18.1496;29.7256;-5.8323;-5.8539;72
05123;24.0953;61;17.9217;30.269;-6.0602;-6.3973;61
05125;26.1627;188;22.402;29.9234;-1.5799;-6.0517;180
05127;26.6492;45;18.5558;34.7426;-5.4261;-10.8709;43
05129;17.7194;31;11.0128;24.4261;-12.9691;-0.5544;39
05131;26.4161;380;23.6712;29.1611;-0.3107;-5.2894;354
05133;23.7208;56;17.2401;30.2015;-6.7418;-6.3298;55
05135;18.3473;57;13.0639;23.6308;-10.918;0.2409;83
05137;26.0434;46;17.6284;34.4584;-6.3535;-10.5867;40
05139;25.6757;181;21.7626;29.5889;-2.2193;-5.7172;164
05141;15.1299;42;10.0926;20.1671;-13.8893;3.7046;71
05143;19.8414;266;17.4014;22.2814;-6.5805;1.5903;332
05145;21.7471;177;18.4129;25.0812;-5.569;-1.2095;197
05147;20.6783;28;12.5696;28.787;-11.4123;-4.9153;32
05149;18.2664;52;13.0583;23.4746;-10.9236;0.3971;75
06001;30.4929;3817;29.5047;31.481;5.5228;-7.6093;2926
06003;8.8562;1;0;48.0908;-23.9819;-24.2191;2
06005;33.553;134;27.6481;39.4579;3.6662;-15.5862;105
06007;31.2489;826;29.0092;33.4885;5.0273;-9.6168;659
06009;32.6259;144;27.1456;38.1062;3.1637;-14.2345;115
